text,label_class,label
孕妇拉肚子需要去医院吗,其他,12
你好，麻烦问一下解释解释产后抑郁症是啥意思,定义,0
血压高就是高血压吗？,定义,0
怀孕初期吃了诺佛沙星怎么办？,其他,12
尿等待吃什么药，求解答,治疗方法,5
我朋友怀孕了，莫名的心绞痛，我想请问孕妇能服用芪参益气滴丸吗？此药还有什么禁忌？,禁忌,9
阴茎短小怎么办？怎么样可以增长？要使用什么药物吗？,其他,12
长时间尿黄是怎么回事,临床表现(病症表现),3
医生，你好，排尿困难，是什么情况，可以用什么呢,其他,12
肠镜确诊为乙状结肠炎直肠炎，经常腹泻，便血，该如何治疗？,治疗方法,5
请问衣原体阴道炎怎样治疗？,治疗方法,5
甘油三脂太高，我根本不知到自己接下来要干些什么了。,治疗方法,5
有没有什么办法可以帮到我啊，很急的。膀胱结石,治疗方法,5
癫痫是是日常生活中比较多见的一类脑神经疾病。癫痫病人会无规律的发作。那么在医院里是如何检查有没有患上癫痫病的呢,临床表现(病症表现),3
慢性阻塞性肺疾病化验什么啊,化验/体检方案,10
我已经有一个星期处于失眠的状态了快要奔溃了怎么办才好？,治疗方法,5
痔疮是否会引起导致大便变形？要不要做肠镜呢？,其他,12
男龟头白斑怎么治疗？,治疗方法,5
难入睡吃舒乐安定好还是褪黑素胶囊好,其他,12
如果得了肾及输尿管结石化验什么啊,化验/体检方案,10
复杂先心病是什么病,定义,0
创伤性中型颅脑损伤脑出血后遗证头晕，怎么治？,治疗方法,5
屁股的皮肤总是有痘，长大以后还可以挤出液体，让后肛门旁边有一坨小肉，都五六年了，是痔疮吗！有时候拉屎会出血。拜托！！！！,定义,0
喉咙肿痛，舌根有泡，咳嗽痰多痰是黄色然后我是哺乳期，不知道怎么办,治疗方法,5
你好，我想问一下，听朋友说有个稳心颗粒不错的，请问有什么功效的？,其他,12
孩子老不吃饭,其他,12
怎样才能免得纳氏囊肿,预防,2
孕期坐骨神经痛怎么办？有没有什么办法可以改善的吗？有知道的吗？,治疗方法,5
怎么会有这样的现象呢，尿频，胀痛这种情况怎么去解决？,治疗方法,5
医生您好，我今天早上撞了头，没有头晕，呕吐症状，但是过一会头上起了个包，请问能有什么情况吗？（不会脑出血吧）谢谢！,相关病症,4
我年纪比较大了，身上一大堆毛病，最近还查出有哮喘，如果哮喘放任不管的话，会不会导致其他病啊？,相关病症,4
你好;请问身上水肿还有痛,病因,1
男遗精年龄多少,其他,12
手上血管瘤怎么治,治疗方法,5
大姆指骨折有一点错位可以打石膏吗,其他,12
您好！小孩可不可以贴羚锐辣椒风湿膏？,禁忌,9
26岁有不洁生活过去18天了全身瘙痒手臂脖子起红点还有白点,临床表现(病症表现),3
有家族心脏病史，病情的发生需要怎么才能解除。,治疗方法,5
有胃病怎么办？,治疗方法,5
便秘，有痔疮，这几年忍着，自己找清火药吃，越来越疼了。痔疮用HCPT微创综合肛肠治疗术好吗？,治疗方法,5
阴囊肛门瘙痒，毛孔白点，医生说是瘙痒症，是怎么回事？牙齿萎缩是否与这个有关？,病因,1
医生，我为什么会长期抑郁，见人紧张不安，,临床表现(病症表现),3
我得了湿疣，不多在阴道壁上，就俩处，激光完了又复发了咋办？,其他,12
最近老是腰疼。尿还很频，而且每次尿的还很少，尿的时候阴道还要不舒服的感觉,其他,12
阿立哌唑片治疗精神分裂症的疗效显著，我想知道服用阿立哌唑片对人有哪些危害呢？,禁忌,9
你好，麻烦问一下妊娠疱疹看什么医生,所属科室,6
病发时头痛，想吐，还有可能是啥病呀，怎么去治疗啊？,治疗方法,5
男性有时小便疼痛是怎么回事,病因,1
请问草酸艾司西酞普兰片是国产的还是进口的吗,其他,12
请问阴道里面有时候痒痒灼热的疼是怎么回事？,病因,1
内痔会脱出，要用手推回去，需要手术吗？,治疗方法,5
"咨询下,请问步长稳心颗粒,这个要是怎么用的?",其他,12
心脏黏液瘤的症状有哪些,临床表现(病症表现),3
无痛人流一个月后出血量很大，还有小血块正常吗？,临床表现(病症表现),3
小孩便血怎么回事,治疗方法,5
您好肢端肥大症会传染给其他人吗？,传染性,7
为什么想到伴侣就烦燥不安和心悸,定义,0
请问阴道PH值38怎么调整？,治疗方法,5
心绞痛会疼一天吗,临床表现(病症表现),3
冠状动脉加强CT和肺部CT能否一起做？,其他,12
结膜结核病传染性强吗,传染性,7
有乳腺癌家族史要注意什么,预防,2
我大哥刚检查出来白癜风，这个是怎么回事，他刚开始就几块白斑，怎么就变成白癜风了，白癜风出现一般是什么样？,其他,12
怎么是血精？,病因,1
弥漫性轴索损伤的病因是什么,病因,1
孕38周头痛心情烦躁是怎么回事啊？怀孕已经38周了，最近感觉自己心情很烦躁，是不是快要生宝宝了啊？,病因,1
今天早上擦大。便的时候纸上有好多血擦到大。便没了血就没了一开始以为来M结果不是想知道是什么情况好怕去医院,病因,1
请问外阴部长了一些增生物排除湿疣是什么？,定义,0
你好，四磨汤口服液是不是可以用于成人便秘？一次要吃多少,其他,12
我侄子查出有过敏性哮喘，医生说连吃的也有讲究，如果吃错了东西也会诱发疾病。我想问过敏性哮喘应该吃什么才不会诱发疾病?,禁忌,9
患肺气肿可以补肾吗？可以把肾宝片和治疗肺气肿的药物一起服用吗？或者可以不同时段服用吗？希望帮助,其他,12
颅骨骨折属于几级伤残,定义,0
quot我老公患抑郁症现在服用利培酮我们刚结婚是否可以要孩...,其他,12
你好请问一下医生尿道炎是通过什么感染的？？？？？谢谢啦！！！！！！,病因,1
成都肛肠医院看便秘医院，有便秘但是拉不出怎么办?,病因,1
得有高血压，脚无力站不稳，不能坐，能有什么药可以治疗？如果在中药中能否加入当归，茯苓，长参服用吗？,其他,12
手术后排便有包是怎么了？严重吗,病因,1
做了内痔手术后一段时间注意饮食，康复之后可以吃辛辣喝酒了吗？有复发的可能吗？,其他,12
外痔做完手术后会复发吗,治愈率,8
痔疮怎么办祛痔疮妙招,治疗方法,5
我的孩子。大便干燥怎么办,治疗方法,5
预防痔为什么要及时治疗气管炎、肺气肿等疾病?,相关病症,4
打扰问一下不随意运动的治疗周期,治疗时间,11
早搏是怎么回事？正常人也会出现早搏吗？,其他,12
孕晚期晚上半夜睡不着怎么办好呢？我现在失眠好严重的，有办法改善吗？,治疗方法,5
您好，我的阴道口下面长了几个像猴子一样的东西，不疼不痒。我想请问一下会是尖锐湿疣吗？,定义,0
小孩呼吸肚子动得好厉害,临床表现(病症表现),3
请问月经前阴道分泌物有异味是怎么回事？,病因,1
怀孕期内颈椎痛怎么办？疼得动都动不了，睡觉都睡不着，妈妈们有这种情况的吗？,治疗方法,5
我去年12月发现尖锐湿疣的，在医院用激光治疗三次了，这次感觉又复发了。,临床表现(病症表现),3
"怀孕7个月了,胃痛怎么办",治疗方法,5
高血压能吃抗骨增生丸吗，现在天天也在服用高血压药的，这样问题不大吧。,其他,12
甲状腺全部摘除了，金钙尔奇和骨化三醇是同时吃行吗？,禁忌,9
舌头上这几天长了超级多的泡，有白泡也有红色的泡，特别疼，不动也疼，基本上很难吃饭，晚上疼的睡不着,定义,0
请问月经期间霉菌性阴道炎该怎么治疗？,治疗方法,5
我知道自己患有二尖瓣关闭不全，医生也和我交代过会出现呼吸困难的现象，我就想问，二尖瓣关闭不全呼吸困难怎么办？,治疗方法,5
肚子好硬怎么回事？,病因,1
我该怎样绕开病毒性胃肠炎,预防,2
。,其他,12
鱼肝油多长时间吃一次？宝宝6个月了，想给他吃鱼肝油补充维生素，多吃时间吃一次呢？,其他,12
你好，麻烦问一下内隐斜要检查啥项目？,化验/体检方案,10
新生儿ABO溶血性黄疸,定义,0
"宝宝4个多月了,这么老是恶心,为什么",临床表现(病症表现),3
您好，请问尿道炎吃左氧氟沙星片和复方石韦片管用,其他,12
胱氨酸b6鱼肝油治疗脂溢性头发能不能一起服用,禁忌,9
母亲便秘，大便痛，便血，做韩国电子肛肠镜有什么缺点？,其他,12
"我婶婶患上了心悸不宁,用了3天的步长稳心颗粒,需不需要换药吃?",治疗方法,5
长期久坐会不会得痔疮,病因,1
夏枯草膏这个是什么药来的？可以治疗什么病状？,其他,12
宝宝三个月大，拉肚子都七天了都不见好转,病因,1
现在头痛家里只有头孢克肟片，有什么需要注意的呢？在饮食和作息方面的,禁忌,9
肛裂患者怎么做爱,其他,12
您好！我检查出的甘油三脂1557怎么办，天天头晕眼花，记忆力差,治疗方法,5
男。26岁坐着躺着没事。一活动就恶心肚子不舒服,临床表现(病症表现),3
请问颅骨缺损综合征症状是什么,临床表现(病症表现),3
外痔疮，瘙痒，痛，吃什么药治疗？,治疗方法,5
脑水肿的治疗方法有哪些？,化验/体检方案,10
可以问一下下颌下间隙感染的意思是什么,定义,0
睡觉失眠多梦怎么办啊？有什么办法可以缓解吗，请问吃什么好呢？,其他,12
尺桡骨骨干双骨折容易感染不,传染性,7
女宝宝臀部护理有哪些的要点的呢，宝宝有几个月了，那怎么护理比较好的呢？,其他,12
您好，请问硒酵母片这里有出售吗？,其他,12
胃癌患者日常需要注意什么,预防,2
子宫发育异常能否治好,治愈率,8
变异性哮喘是什么疾病?,定义,0
感觉胸口堵的慌，而且一呼吸就特别疼，很难受，想吐,临床表现(病症表现),3
心里一阵阵的不知道怎么形容的感觉，心跳没有加快，感觉不深呼吸，一阵里面会带动神经的感觉，手和脚有点抖。,临床表现(病症表现),3
打扰问一下解释解释心内膜炎的定义,定义,0
"你好，医生请问一下,复方油酸胶丸它是治高血压的吗？吃这个药不能吃什么药？",其他,12
液气胸的治疗与预防方法有哪些？,其他,12
心绞痛心脏彩超能查出什么,定义,0
直肠粘膜脱垂，不想再手术要做什么治疗呢？如何调理？,其他,12
强迫症会导致紧张手抖吗,临床表现(病症表现),3
冒昧问一下儿童孤独症治愈比例,治愈率,8
不小心患有慢阻肺是怎么一回事的啊,病因,1
医生，你好请问糖尿病患者可以服用参茸鞭丸吗？谢谢了啊,禁忌,9
轻微脑梗塞2天内有必要做2次头颅CT和1次MRI吗？,化验/体检方案,10
女儿自从上高中以后学习压力比较大一直月经不调，请问高中生月经不调怎么办？,治疗方法,5
��突然肚子痛！怎么办啊？,治疗方法,5
孕37周加腰和臀部酸痛正常吗？之前都没有这种感觉就是这几天才有的痛感。,临床表现(病症表现),3
早上起来打喷嚏流鼻涕晚上不通气偶尔鼻梁疼痛晚上也是不停的打喷嚏,临床表现(病症表现),3
心包转移瘤是什么病,定义,0
肚子老是咕咕响是什么原因引起的？,临床表现(病症表现),3
吃什么食物可以有效的治疗痔疮呢,治疗方法,5
宝宝总是拉绿色大便，怎么办？,治疗方法,5
请问甘露八味秦皮丸效果怎么样呢？多长时间能起作用呢？,其他,12
请问外阴长了疱疹该怎么治疗呢？,治疗方法,5
二年前做过直肠脱垂手术现在里面长个瘤请问是癌症吗是当时手术没做好吗,其他,12
能告诉我是几点吗？8--4点--2点可以吗？吃了效果对腰部会不会好点的呢？,其他,12
没有治疗,其他,12
颅脑火器性损伤易发人群有哪些,其他,12
肛裂怎么治。怎么食疗。,病因,1
你好，平躺床上时肚子咕咕叫怕冷，易拉肚子，口臭。经常作呕。囗腔溃疡，易上火。常感冒！何故？谢谢！,病因,1
小孩现在十几天了，肚子有点胀。经常拉稀,临床表现(病症表现),3
高锰酸钾哪里有卖的,其他,12
预防肝癌怎么做检查,预防,2
天气特别热，并且一坐基本上是一天，之前没感觉怎么样，这几天出现了屁股难受的情况，大便带血，检查得了痔疮，有哪些偏方治疗？,治疗方法,5
抗栓胶囊能治心脏病吗，想买抗栓胶囊，多少钱一盒，它的功效主要是什么呢？,其他,12
请问肛门口有个红肿块，还有点痛是什么原因？,病因,1
请问月经暗黑色量很少请问是不是病？,定义,0
您好，我是高血压患者我服用波依定后头痛，是怎么回事？,病因,1
请问脚抽筋后很痛怎么办啊？孕妇可以吃药吗？不能的话还有其他的办法吗？,其他,12
问一下高脂血症有什么一同发生,相关病症,4
